group,seed_idx,seed_triadic,seed_phi,seed_p,node,bit,neigh_triadic,neigh_phi,flipped
near_residual,279,0,0.000000,0.721319,0,0,0,0.000000,0
near_residual,279,0,0.000000,0.721319,0,1,1,0.830075,1
near_residual,279,0,0.000000,0.721319,0,2,1,0.830075,1
near_residual,279,0,0.000000,0.721319,0,3,1,0.830075,1
near_residual,279,0,0.000000,0.721319,1,0,0,0.000000,0
near_residual,279,0,0.000000,0.721319,1,1,1,0.830075,1
near_residual,279,0,0.000000,0.721319,1,2,1,0.830075,1
near_residual,279,0,0.000000,0.721319,1,3,1,0.830075,1
near_residual,279,0,0.000000,0.721319,2,0,1,0.830075,1
near_residual,279,0,0.000000,0.721319,2,1,1,0.415037,1
near_residual,279,0,0.000000,0.721319,2,2,1,0.415037,1
near_residual,279,0,0.000000,0.721319,2,3,0,0.000000,0
near_residual,295,1,0.830075,0.359993,0,0,0,0.000000,1
near_residual,295,1,0.830075,0.359993,0,1,1,1.000000,0
near_residual,295,1,0.830075,0.359993,0,2,1,0.415037,0
near_residual,295,1,0.830075,0.359993,0,3,1,0.830075,0
near_residual,295,1,0.830075,0.359993,1,0,1,0.830075,0
near_residual,295,1,0.830075,0.359993,1,1,0,0.000000,1
near_residual,295,1,0.830075,0.359993,1,2,1,0.830075,0
near_residual,295,1,0.830075,0.359993,1,3,1,0.830075,0
near_residual,295,1,0.830075,0.359993,2,0,1,0.830075,0
near_residual,295,1,0.830075,0.359993,2,1,1,0.415037,0
near_residual,295,1,0.830075,0.359993,2,2,0,0.000000,1
near_residual,295,1,0.830075,0.359993,2,3,0,0.000000,1
near_residual,317,1,0.415037,0.456329,0,0,0,0.000000,1
near_residual,317,1,0.415037,0.456329,0,1,0,0.000000,1
near_residual,317,1,0.415037,0.456329,0,2,1,2.000000,0
near_residual,317,1,0.415037,0.456329,0,3,1,0.415037,0
near_residual,317,1,0.415037,0.456329,1,0,1,0.830075,0
near_residual,317,1,0.415037,0.456329,1,1,1,0.830075,0
near_residual,317,1,0.415037,0.456329,1,2,1,0.830075,0
near_residual,317,1,0.415037,0.456329,1,3,0,0.000000,1
near_residual,317,1,0.415037,0.456329,2,0,0,0.000000,1
near_residual,317,1,0.415037,0.456329,2,1,0,0.000000,1
near_residual,317,1,0.415037,0.456329,2,2,1,0.415037,0
near_residual,317,1,0.415037,0.456329,2,3,1,0.415037,0
near_residual,369,0,0.000000,0.721319,0,0,0,0.000000,0
near_residual,369,0,0.000000,0.721319,0,1,1,0.830075,1
near_residual,369,0,0.000000,0.721319,0,2,1,0.830075,1
near_residual,369,0,0.000000,0.721319,0,3,1,0.830075,1
near_residual,369,0,0.000000,0.721319,1,0,1,0.830075,1
near_residual,369,0,0.000000,0.721319,1,1,1,0.415037,1
near_residual,369,0,0.000000,0.721319,1,2,1,0.415037,1
near_residual,369,0,0.000000,0.721319,1,3,0,0.000000,0
near_residual,369,0,0.000000,0.721319,2,0,0,0.000000,0
near_residual,369,0,0.000000,0.721319,2,1,1,0.830075,1
near_residual,369,0,0.000000,0.721319,2,2,1,0.830075,1
near_residual,369,0,0.000000,0.721319,2,3,1,0.830075,1
near_residual,370,1,0.830075,0.359993,0,0,0,0.000000,1
near_residual,370,1,0.830075,0.359993,0,1,1,0.415037,0
near_residual,370,1,0.830075,0.359993,0,2,1,1.000000,0
near_residual,370,1,0.830075,0.359993,0,3,1,0.830075,0
near_residual,370,1,0.830075,0.359993,1,0,1,0.830075,0
near_residual,370,1,0.830075,0.359993,1,1,1,0.415037,0
near_residual,370,1,0.830075,0.359993,1,2,0,0.000000,1
near_residual,370,1,0.830075,0.359993,1,3,0,0.000000,1
near_residual,370,1,0.830075,0.359993,2,0,1,0.830075,0
near_residual,370,1,0.830075,0.359993,2,1,0,0.000000,1
near_residual,370,1,0.830075,0.359993,2,2,1,0.830075,0
near_residual,370,1,0.830075,0.359993,2,3,1,0.830075,0
near_residual,375,0,0.000000,0.721319,0,0,0,0.000000,0
near_residual,375,0,0.000000,0.721319,0,1,1,0.415037,1
near_residual,375,0,0.000000,0.721319,0,2,1,0.415037,1
near_residual,375,0,0.000000,0.721319,0,3,1,0.830075,1
near_residual,375,0,0.000000,0.721319,1,0,1,0.830075,1
near_residual,375,0,0.000000,0.721319,1,1,1,0.830075,1
near_residual,375,0,0.000000,0.721319,1,2,1,0.830075,1
near_residual,375,0,0.000000,0.721319,1,3,0,0.000000,0
near_residual,375,0,0.000000,0.721319,2,0,1,0.830075,1
near_residual,375,0,0.000000,0.721319,2,1,1,0.830075,1
near_residual,375,0,0.000000,0.721319,2,2,1,0.830075,1
near_residual,375,0,0.000000,0.721319,2,3,0,0.000000,0
near_residual,378,1,0.830075,0.456329,0,0,0,0.000000,1
near_residual,378,1,0.830075,0.456329,0,1,0,0.000000,1
near_residual,378,1,0.830075,0.456329,0,2,1,2.000000,0
near_residual,378,1,0.830075,0.456329,0,3,1,2.000000,0
near_residual,378,1,0.830075,0.456329,1,0,1,2.000000,0
near_residual,378,1,0.830075,0.456329,1,1,0,0.000000,1
near_residual,378,1,0.830075,0.456329,1,2,1,0.415037,0
near_residual,378,1,0.830075,0.456329,1,3,0,0.000000,1
near_residual,378,1,0.830075,0.456329,2,0,0,0.000000,1
near_residual,378,1,0.830075,0.456329,2,1,0,0.000000,1
near_residual,378,1,0.830075,0.456329,2,2,0,0.000000,1
near_residual,378,1,0.830075,0.456329,2,3,1,0.830075,0
near_residual,380,1,0.830075,0.456329,0,0,0,0.000000,1
near_residual,380,1,0.830075,0.456329,0,1,1,0.415037,0
near_residual,380,1,0.830075,0.456329,0,2,0,0.000000,1
near_residual,380,1,0.830075,0.456329,0,3,1,2.000000,0
near_residual,380,1,0.830075,0.456329,1,0,1,2.000000,0
near_residual,380,1,0.830075,0.456329,1,1,1,2.000000,0
near_residual,380,1,0.830075,0.456329,1,2,0,0.000000,1
near_residual,380,1,0.830075,0.456329,1,3,0,0.000000,1
near_residual,380,1,0.830075,0.456329,2,0,1,0.830075,0
near_residual,380,1,0.830075,0.456329,2,1,0,0.000000,1
near_residual,380,1,0.830075,0.456329,2,2,0,0.000000,1
near_residual,380,1,0.830075,0.456329,2,3,0,0.000000,1
near_residual,381,1,0.830075,0.359993,0,0,0,0.000000,1
near_residual,381,1,0.830075,0.359993,0,1,0,0.000000,1
near_residual,381,1,0.830075,0.359993,0,2,1,0.415037,0
near_residual,381,1,0.830075,0.359993,0,3,1,0.830075,0
near_residual,381,1,0.830075,0.359993,1,0,1,0.830075,0
near_residual,381,1,0.830075,0.359993,1,1,1,1.000000,0
near_residual,381,1,0.830075,0.359993,1,2,1,0.415037,0
near_residual,381,1,0.830075,0.359993,1,3,0,0.000000,1
near_residual,381,1,0.830075,0.359993,2,0,1,0.830075,0
near_residual,381,1,0.830075,0.359993,2,1,0,0.000000,1
near_residual,381,1,0.830075,0.359993,2,2,1,0.830075,0
near_residual,381,1,0.830075,0.359993,2,3,1,0.830075,0
near_residual,423,1,0.830075,0.456329,0,0,0,0.000000,1
near_residual,423,1,0.830075,0.456329,0,1,1,2.000000,0
near_residual,423,1,0.830075,0.456329,0,2,0,0.000000,1
near_residual,423,1,0.830075,0.456329,0,3,1,2.000000,0
near_residual,423,1,0.830075,0.456329,1,0,0,0.000000,1
near_residual,423,1,0.830075,0.456329,1,1,0,0.000000,1
near_residual,423,1,0.830075,0.456329,1,2,0,0.000000,1
near_residual,423,1,0.830075,0.456329,1,3,1,0.830075,0
near_residual,423,1,0.830075,0.456329,2,0,1,2.000000,0
near_residual,423,1,0.830075,0.456329,2,1,0,0.000000,1
near_residual,423,1,0.830075,0.456329,2,2,1,0.415037,0
near_residual,423,1,0.830075,0.456329,2,3,0,0.000000,1
near_residual,429,1,0.415037,0.456329,0,0,0,0.000000,1
near_residual,429,1,0.415037,0.456329,0,1,1,0.415037,0
near_residual,429,1,0.415037,0.456329,0,2,0,0.000000,1
near_residual,429,1,0.415037,0.456329,0,3,1,0.415037,0
near_residual,429,1,0.415037,0.456329,1,0,0,0.000000,1
near_residual,429,1,0.415037,0.456329,1,1,1,0.830075,0
near_residual,429,1,0.415037,0.456329,1,2,1,0.830075,0
near_residual,429,1,0.415037,0.456329,1,3,1,0.830075,0
near_residual,429,1,0.415037,0.456329,2,0,1,2.000000,0
near_residual,429,1,0.415037,0.456329,2,1,0,0.000000,1
near_residual,429,1,0.415037,0.456329,2,2,1,0.415037,0
near_residual,429,1,0.415037,0.456329,2,3,0,0.000000,1
near_residual,455,1,0.830075,0.456329,0,0,0,0.000000,1
near_residual,455,1,0.830075,0.456329,0,1,0,0.000000,1
near_residual,455,1,0.830075,0.456329,0,2,1,0.415037,0
near_residual,455,1,0.830075,0.456329,0,3,1,2.000000,0
near_residual,455,1,0.830075,0.456329,1,0,1,0.830075,0
near_residual,455,1,0.830075,0.456329,1,1,0,0.000000,1
near_residual,455,1,0.830075,0.456329,1,2,0,0.000000,1
near_residual,455,1,0.830075,0.456329,1,3,0,0.000000,1
near_residual,455,1,0.830075,0.456329,2,0,1,2.000000,0
near_residual,455,1,0.830075,0.456329,2,1,1,2.000000,0
near_residual,455,1,0.830075,0.456329,2,2,0,0.000000,1
near_residual,455,1,0.830075,0.456329,2,3,0,0.000000,1
near_residual,467,1,0.415037,0.456329,0,0,0,0.000000,1
near_residual,467,1,0.415037,0.456329,0,1,1,2.000000,0
near_residual,467,1,0.415037,0.456329,0,2,0,0.000000,1
near_residual,467,1,0.415037,0.456329,0,3,1,0.415037,0
near_residual,467,1,0.415037,0.456329,1,0,0,0.000000,1
near_residual,467,1,0.415037,0.456329,1,1,0,0.000000,1
near_residual,467,1,0.415037,0.456329,1,2,1,0.415037,0
near_residual,467,1,0.415037,0.456329,1,3,1,0.415037,0
near_residual,467,1,0.415037,0.456329,2,0,1,0.830075,0
near_residual,467,1,0.415037,0.456329,2,1,1,0.830075,0
near_residual,467,1,0.415037,0.456329,2,2,1,0.830075,0
near_residual,467,1,0.415037,0.456329,2,3,0,0.000000,1
near_residual,471,1,0.830075,0.359993,0,0,0,0.000000,1
near_residual,471,1,0.830075,0.359993,0,1,1,0.415037,0
near_residual,471,1,0.830075,0.359993,0,2,0,0.000000,1
near_residual,471,1,0.830075,0.359993,0,3,1,0.830075,0
near_residual,471,1,0.830075,0.359993,1,0,1,0.830075,0
near_residual,471,1,0.830075,0.359993,1,1,0,0.000000,1
near_residual,471,1,0.830075,0.359993,1,2,1,0.830075,0
near_residual,471,1,0.830075,0.359993,1,3,1,0.830075,0
near_residual,471,1,0.830075,0.359993,2,0,1,0.830075,0
near_residual,471,1,0.830075,0.359993,2,1,1,1.000000,0
near_residual,471,1,0.830075,0.359993,2,2,1,0.415037,0
near_residual,471,1,0.830075,0.359993,2,3,0,0.000000,1
near_residual,474,1,0.415037,0.456329,0,0,0,0.000000,1
near_residual,474,1,0.415037,0.456329,0,1,0,0.000000,1
near_residual,474,1,0.415037,0.456329,0,2,1,0.415037,0
near_residual,474,1,0.415037,0.456329,0,3,1,0.415037,0
near_residual,474,1,0.415037,0.456329,1,0,1,2.000000,0
near_residual,474,1,0.415037,0.456329,1,1,0,0.000000,1
near_residual,474,1,0.415037,0.456329,1,2,1,0.415037,0
near_residual,474,1,0.415037,0.456329,1,3,0,0.000000,1
near_residual,474,1,0.415037,0.456329,2,0,0,0.000000,1
near_residual,474,1,0.415037,0.456329,2,1,1,0.830075,0
near_residual,474,1,0.415037,0.456329,2,2,1,0.830075,0
near_residual,474,1,0.415037,0.456329,2,3,1,0.830075,0
near_residual,478,1,0.830075,0.359993,0,0,0,0.000000,1
near_residual,478,1,0.830075,0.359993,0,1,1,0.830075,0
near_residual,478,1,0.830075,0.359993,0,2,1,0.830075,0
near_residual,478,1,0.830075,0.359993,0,3,1,0.830075,0
near_residual,478,1,0.830075,0.359993,1,0,1,0.415037,0
near_residual,478,1,0.830075,0.359993,1,1,0,0.000000,1
near_residual,478,1,0.830075,0.359993,1,2,1,0.830075,0
near_residual,478,1,0.830075,0.359993,1,3,0,0.000000,1
near_residual,478,1,0.830075,0.359993,2,0,0,0.000000,1
near_residual,478,1,0.830075,0.359993,2,1,1,1.000000,0
near_residual,478,1,0.830075,0.359993,2,2,1,0.415037,0
near_residual,478,1,0.830075,0.359993,2,3,1,0.830075,0
near_residual,493,1,0.830075,0.359993,0,0,0,0.000000,1
near_residual,493,1,0.830075,0.359993,0,1,1,0.830075,0
near_residual,493,1,0.830075,0.359993,0,2,1,0.830075,0
near_residual,493,1,0.830075,0.359993,0,3,1,0.830075,0
near_residual,493,1,0.830075,0.359993,1,0,0,0.000000,1
near_residual,493,1,0.830075,0.359993,1,1,1,1.000000,0
near_residual,493,1,0.830075,0.359993,1,2,1,0.415037,0
near_residual,493,1,0.830075,0.359993,1,3,1,0.830075,0
near_residual,493,1,0.830075,0.359993,2,0,1,0.415037,0
near_residual,493,1,0.830075,0.359993,2,1,0,0.000000,1
near_residual,493,1,0.830075,0.359993,2,2,1,0.830075,0
near_residual,493,1,0.830075,0.359993,2,3,0,0.000000,1
near_residual,533,0,0.000000,0.541429,0,0,0,0.000000,0
near_residual,533,0,0.000000,0.541429,0,1,0,0.000000,0
near_residual,533,0,0.000000,0.541429,0,2,1,0.415037,1
near_residual,533,0,0.000000,0.541429,0,3,1,0.415037,1
near_residual,533,0,0.000000,0.541429,1,0,0,0.000000,0
near_residual,533,0,0.000000,0.541429,1,1,1,2.000000,1
near_residual,533,0,0.000000,0.541429,1,2,0,0.000000,0
near_residual,533,0,0.000000,0.541429,1,3,1,0.415037,1
near_residual,533,0,0.000000,0.541429,2,0,1,0.830075,1
near_residual,533,0,0.000000,0.541429,2,1,1,0.830075,1
near_residual,533,0,0.000000,0.541429,2,2,1,0.830075,1
near_residual,533,0,0.000000,0.541429,2,3,0,0.000000,0
near_residual,535,1,0.830075,0.359993,0,0,1,0.830075,0
near_residual,535,1,0.830075,0.359993,0,1,0,0.000000,1
near_residual,535,1,0.830075,0.359993,0,2,1,0.830075,0
near_residual,535,1,0.830075,0.359993,0,3,1,0.830075,0
near_residual,535,1,0.830075,0.359993,1,0,0,0.000000,1
near_residual,535,1,0.830075,0.359993,1,1,1,1.000000,0
near_residual,535,1,0.830075,0.359993,1,2,1,0.415037,0
near_residual,535,1,0.830075,0.359993,1,3,1,0.830075,0
near_residual,535,1,0.830075,0.359993,2,0,1,0.830075,0
near_residual,535,1,0.830075,0.359993,2,1,0,0.000000,1
near_residual,535,1,0.830075,0.359993,2,2,1,0.415037,0
near_residual,535,1,0.830075,0.359993,2,3,0,0.000000,1
near_residual,554,1,0.415037,0.456329,0,0,0,0.000000,1
near_residual,554,1,0.415037,0.456329,0,1,0,0.000000,1
near_residual,554,1,0.415037,0.456329,0,2,1,0.415037,0
near_residual,554,1,0.415037,0.456329,0,3,1,0.415037,0
near_residual,554,1,0.415037,0.456329,1,0,1,2.000000,0
near_residual,554,1,0.415037,0.456329,1,1,0,0.000000,1
near_residual,554,1,0.415037,0.456329,1,2,1,0.415037,0
near_residual,554,1,0.415037,0.456329,1,3,0,0.000000,1
near_residual,554,1,0.415037,0.456329,2,0,1,0.830075,0
near_residual,554,1,0.415037,0.456329,2,1,1,0.830075,0
near_residual,554,1,0.415037,0.456329,2,2,0,0.000000,1
near_residual,554,1,0.415037,0.456329,2,3,1,0.830075,0
near_residual,555,1,0.830075,0.359993,0,0,1,0.830075,0
near_residual,555,1,0.830075,0.359993,0,1,0,0.000000,1
near_residual,555,1,0.830075,0.359993,0,2,1,0.830075,0
near_residual,555,1,0.830075,0.359993,0,3,1,0.830075,0
near_residual,555,1,0.830075,0.359993,1,0,1,0.415037,0
near_residual,555,1,0.830075,0.359993,1,1,0,0.000000,1
near_residual,555,1,0.830075,0.359993,1,2,1,0.830075,0
near_residual,555,1,0.830075,0.359993,1,3,0,0.000000,1
near_residual,555,1,0.830075,0.359993,2,0,1,0.415037,0
near_residual,555,1,0.830075,0.359993,2,1,1,0.830075,0
near_residual,555,1,0.830075,0.359993,2,2,0,0.000000,1
near_residual,555,1,0.830075,0.359993,2,3,1,1.000000,0
near_residual,556,1,0.415037,0.456329,0,0,1,2.000000,0
near_residual,556,1,0.415037,0.456329,0,1,0,0.000000,1
near_residual,556,1,0.415037,0.456329,0,2,1,0.415037,0
near_residual,556,1,0.415037,0.456329,0,3,0,0.000000,1
near_residual,556,1,0.415037,0.456329,1,0,0,0.000000,1
near_residual,556,1,0.415037,0.456329,1,1,0,0.000000,1
near_residual,556,1,0.415037,0.456329,1,2,1,0.415037,0
near_residual,556,1,0.415037,0.456329,1,3,1,0.415037,0
near_residual,556,1,0.415037,0.456329,2,0,1,0.830075,0
near_residual,556,1,0.415037,0.456329,2,1,0,0.000000,1
near_residual,556,1,0.415037,0.456329,2,2,1,0.830075,0
near_residual,556,1,0.415037,0.456329,2,3,1,0.830075,0
near_residual,557,1,0.830075,0.359993,0,0,1,0.415037,0
near_residual,557,1,0.830075,0.359993,0,1,0,0.000000,1
near_residual,557,1,0.830075,0.359993,0,2,1,0.830075,0
near_residual,557,1,0.830075,0.359993,0,3,0,0.000000,1
near_residual,557,1,0.830075,0.359993,1,0,1,0.830075,0
near_residual,557,1,0.830075,0.359993,1,1,0,0.000000,1
near_residual,557,1,0.830075,0.359993,1,2,1,0.830075,0
near_residual,557,1,0.830075,0.359993,1,3,1,0.830075,0
near_residual,557,1,0.830075,0.359993,2,0,1,0.415037,0
near_residual,557,1,0.830075,0.359993,2,1,0,0.000000,1
near_residual,557,1,0.830075,0.359993,2,2,1,0.830075,0
near_residual,557,1,0.830075,0.359993,2,3,1,1.000000,0
near_residual,562,0,0.000000,0.541429,0,0,0,0.000000,0
near_residual,562,0,0.000000,0.541429,0,1,0,0.000000,0
near_residual,562,0,0.000000,0.541429,0,2,1,2.000000,1
near_residual,562,0,0.000000,0.541429,0,3,1,0.415037,1
near_residual,562,0,0.000000,0.541429,1,0,1,0.830075,1
near_residual,562,0,0.000000,0.541429,1,1,1,0.830075,1
near_residual,562,0,0.000000,0.541429,1,2,0,0.000000,0
near_residual,562,0,0.000000,0.541429,1,3,0,0.000000,0
near_residual,562,0,0.000000,0.541429,2,0,0,0.000000,0
near_residual,562,0,0.000000,0.541429,2,1,0,0.000000,0
near_residual,562,0,0.000000,0.541429,2,2,1,2.000000,1
near_residual,562,0,0.000000,0.541429,2,3,1,2.000000,1
near_residual,573,1,0.830075,0.456329,0,0,0,0.000000,1
near_residual,573,1,0.830075,0.456329,0,1,0,0.000000,1
near_residual,573,1,0.830075,0.456329,0,2,1,2.000000,0
near_residual,573,1,0.830075,0.456329,0,3,1,0.415037,0
near_residual,573,1,0.830075,0.456329,1,0,1,0.830075,0
near_residual,573,1,0.830075,0.456329,1,1,0,0.000000,1
near_residual,573,1,0.830075,0.456329,1,2,0,0.000000,1
near_residual,573,1,0.830075,0.456329,1,3,0,0.000000,1
near_residual,573,1,0.830075,0.456329,2,0,0,0.000000,1
near_residual,573,1,0.830075,0.456329,2,1,0,0.000000,1
near_residual,573,1,0.830075,0.456329,2,2,1,2.000000,0
near_residual,573,1,0.830075,0.456329,2,3,1,2.000000,0
near_residual,581,0,0.000000,0.541429,0,0,0,0.000000,0
near_residual,581,0,0.000000,0.541429,0,1,0,0.000000,0
near_residual,581,0,0.000000,0.541429,0,2,1,2.000000,1
near_residual,581,0,0.000000,0.541429,0,3,1,2.000000,1
near_residual,581,0,0.000000,0.541429,1,0,0,0.000000,0
near_residual,581,0,0.000000,0.541429,1,1,1,2.000000,1
near_residual,581,0,0.000000,0.541429,1,2,0,0.000000,0
near_residual,581,0,0.000000,0.541429,1,3,1,0.415037,1
near_residual,581,0,0.000000,0.541429,2,0,1,0.830075,1
near_residual,581,0,0.000000,0.541429,2,1,0,0.000000,0
near_residual,581,0,0.000000,0.541429,2,2,1,0.830075,1
near_residual,581,0,0.000000,0.541429,2,3,0,0.000000,0
near_residual,599,1,0.415037,0.456329,0,0,1,0.415037,0
near_residual,599,1,0.415037,0.456329,0,1,0,0.000000,1
near_residual,599,1,0.415037,0.456329,0,2,1,0.415037,0
near_residual,599,1,0.415037,0.456329,0,3,0,0.000000,1
near_residual,599,1,0.415037,0.456329,1,0,0,0.000000,1
near_residual,599,1,0.415037,0.456329,1,1,1,0.830075,0
near_residual,599,1,0.415037,0.456329,1,2,1,0.830075,0
near_residual,599,1,0.415037,0.456329,1,3,1,0.830075,0
near_residual,599,1,0.415037,0.456329,2,0,1,0.415037,0
near_residual,599,1,0.415037,0.456329,2,1,0,0.000000,1
near_residual,599,1,0.415037,0.456329,2,2,1,2.000000,0
near_residual,599,1,0.415037,0.456329,2,3,0,0.000000,1
near_residual,605,1,0.830075,0.456329,0,0,1,2.000000,0
near_residual,605,1,0.830075,0.456329,0,1,0,0.000000,1
near_residual,605,1,0.830075,0.456329,0,2,1,2.000000,0
near_residual,605,1,0.830075,0.456329,0,3,0,0.000000,1
near_residual,605,1,0.830075,0.456329,1,0,0,0.000000,1
near_residual,605,1,0.830075,0.456329,1,1,0,0.000000,1
near_residual,605,1,0.830075,0.456329,1,2,0,0.000000,1
near_residual,605,1,0.830075,0.456329,1,3,1,0.830075,0
near_residual,605,1,0.830075,0.456329,2,0,1,0.415037,0
near_residual,605,1,0.830075,0.456329,2,1,0,0.000000,1
near_residual,605,1,0.830075,0.456329,2,2,1,2.000000,0
near_residual,605,1,0.830075,0.456329,2,3,0,0.000000,1
near_residual,627,0,0.000000,0.541429,0,0,1,0.415037,1
near_residual,627,0,0.000000,0.541429,0,1,0,0.000000,0
near_residual,627,0,0.000000,0.541429,0,2,1,2.000000,1
near_residual,627,0,0.000000,0.541429,0,3,0,0.000000,0
near_residual,627,0,0.000000,0.541429,1,0,1,2.000000,1
near_residual,627,0,0.000000,0.541429,1,1,1,2.000000,1
near_residual,627,0,0.000000,0.541429,1,2,0,0.000000,0
near_residual,627,0,0.000000,0.541429,1,3,0,0.000000,0
near_residual,627,0,0.000000,0.541429,2,0,0,0.000000,0
near_residual,627,0,0.000000,0.541429,2,1,0,0.000000,0
near_residual,627,0,0.000000,0.541429,2,2,1,0.830075,1
near_residual,627,0,0.000000,0.541429,2,3,1,0.830075,1
near_residual,643,1,0.830075,0.456329,0,0,1,0.415037,0
near_residual,643,1,0.830075,0.456329,0,1,0,0.000000,1
near_residual,643,1,0.830075,0.456329,0,2,1,2.000000,0
near_residual,643,1,0.830075,0.456329,0,3,0,0.000000,1
near_residual,643,1,0.830075,0.456329,1,0,1,2.000000,0
near_residual,643,1,0.830075,0.456329,1,1,1,2.000000,0
near_residual,643,1,0.830075,0.456329,1,2,0,0.000000,1
near_residual,643,1,0.830075,0.456329,1,3,0,0.000000,1
near_residual,643,1,0.830075,0.456329,2,0,0,0.000000,1
near_residual,643,1,0.830075,0.456329,2,1,0,0.000000,1
near_residual,643,1,0.830075,0.456329,2,2,1,0.830075,0
near_residual,643,1,0.830075,0.456329,2,3,0,0.000000,1
near_residual,647,1,0.830075,0.359993,0,0,0,0.000000,1
near_residual,647,1,0.830075,0.359993,0,1,0,0.000000,1
near_residual,647,1,0.830075,0.359993,0,2,1,0.830075,0
near_residual,647,1,0.830075,0.359993,0,3,1,0.415037,0
near_residual,647,1,0.830075,0.359993,1,0,1,0.830075,0
near_residual,647,1,0.830075,0.359993,1,1,1,1.000000,0
near_residual,647,1,0.830075,0.359993,1,2,1,0.415037,0
near_residual,647,1,0.830075,0.359993,1,3,0,0.000000,1
near_residual,647,1,0.830075,0.359993,2,0,1,0.830075,0
near_residual,647,1,0.830075,0.359993,2,1,1,0.830075,0
near_residual,647,1,0.830075,0.359993,2,2,1,0.830075,0
near_residual,647,1,0.830075,0.359993,2,3,0,0.000000,1
near_residual,648,1,0.830075,0.359993,0,0,1,0.415037,0
near_residual,648,1,0.830075,0.359993,0,1,0,0.000000,1
near_residual,648,1,0.830075,0.359993,0,2,1,0.830075,0
near_residual,648,1,0.830075,0.359993,0,3,1,1.000000,0
near_residual,648,1,0.830075,0.359993,1,0,1,0.830075,0
near_residual,648,1,0.830075,0.359993,1,1,1,0.415037,0
near_residual,648,1,0.830075,0.359993,1,2,0,0.000000,1
near_residual,648,1,0.830075,0.359993,1,3,0,0.000000,1
near_residual,648,1,0.830075,0.359993,2,0,1,0.830075,0
near_residual,648,1,0.830075,0.359993,2,1,1,0.830075,0
near_residual,648,1,0.830075,0.359993,2,2,1,0.830075,0
near_residual,648,1,0.830075,0.359993,2,3,0,0.000000,1
near_residual,650,1,0.830075,0.456329,0,0,0,0.000000,1
near_residual,650,1,0.830075,0.456329,0,1,0,0.000000,1
near_residual,650,1,0.830075,0.456329,0,2,1,2.000000,0
near_residual,650,1,0.830075,0.456329,0,3,1,2.000000,0
near_residual,650,1,0.830075,0.456329,1,0,1,2.000000,0
near_residual,650,1,0.830075,0.456329,1,1,0,0.000000,1
near_residual,650,1,0.830075,0.456329,1,2,1,0.415037,0
near_residual,650,1,0.830075,0.456329,1,3,0,0.000000,1
near_residual,650,1,0.830075,0.456329,2,0,0,0.000000,1
near_residual,650,1,0.830075,0.456329,2,1,1,0.830075,0
near_residual,650,1,0.830075,0.456329,2,2,0,0.000000,1
near_residual,650,1,0.830075,0.456329,2,3,0,0.000000,1
near_residual,683,0,0.000000,0.541429,0,0,1,0.415037,1
near_residual,683,0,0.000000,0.541429,0,1,0,0.000000,0
near_residual,683,0,0.000000,0.541429,0,2,1,0.415037,1
near_residual,683,0,0.000000,0.541429,0,3,0,0.000000,0
near_residual,683,0,0.000000,0.541429,1,0,1,0.830075,1
near_residual,683,0,0.000000,0.541429,1,1,0,0.000000,0
near_residual,683,0,0.000000,0.541429,1,2,1,0.830075,1
near_residual,683,0,0.000000,0.541429,1,3,1,0.830075,1
near_residual,683,0,0.000000,0.541429,2,0,0,0.000000,0
near_residual,683,0,0.000000,0.541429,2,1,1,0.415037,1
near_residual,683,0,0.000000,0.541429,2,2,0,0.000000,0
near_residual,683,0,0.000000,0.541429,2,3,1,2.000000,1
near_residual,686,0,0.000000,0.541429,0,0,1,2.000000,1
near_residual,686,0,0.000000,0.541429,0,1,0,0.000000,0
near_residual,686,0,0.000000,0.541429,0,2,1,2.000000,1
near_residual,686,0,0.000000,0.541429,0,3,0,0.000000,0
near_residual,686,0,0.000000,0.541429,1,0,1,0.830075,1
near_residual,686,0,0.000000,0.541429,1,1,0,0.000000,0
near_residual,686,0,0.000000,0.541429,1,2,1,0.830075,1
near_residual,686,0,0.000000,0.541429,1,3,0,0.000000,0
near_residual,686,0,0.000000,0.541429,2,0,0,0.000000,0
near_residual,686,0,0.000000,0.541429,2,1,1,0.415037,1
near_residual,686,0,0.000000,0.541429,2,2,0,0.000000,0
near_residual,686,0,0.000000,0.541429,2,3,1,2.000000,1
near_residual,711,1,0.415037,0.456329,0,0,0,0.000000,1
near_residual,711,1,0.415037,0.456329,0,1,0,0.000000,1
near_residual,711,1,0.415037,0.456329,0,2,1,0.415037,0
near_residual,711,1,0.415037,0.456329,0,3,1,2.000000,0
near_residual,711,1,0.415037,0.456329,1,0,1,0.830075,0
near_residual,711,1,0.415037,0.456329,1,1,1,0.830075,0
near_residual,711,1,0.415037,0.456329,1,2,1,0.830075,0
near_residual,711,1,0.415037,0.456329,1,3,0,0.000000,1
near_residual,711,1,0.415037,0.456329,2,0,1,0.415037,0
near_residual,711,1,0.415037,0.456329,2,1,1,0.415037,0
near_residual,711,1,0.415037,0.456329,2,2,0,0.000000,1
near_residual,711,1,0.415037,0.456329,2,3,0,0.000000,1
near_residual,712,0,0.000000,0.541429,0,0,0,0.000000,0
near_residual,712,0,0.000000,0.541429,0,1,0,0.000000,0
near_residual,712,0,0.000000,0.541429,0,2,1,0.415037,1
